timestamp_utc,sample_index,race_time_seconds,game_state,is_racing,is_paused,level_id,level_name,car_id,car_name,player_steer,player_throttle,player_brake,vehicle_steer,vehicle_handbrake,vehicle_brake,vehicle_clutch,vehicle_throttle
2026-04-22T21:16:20.6787611Z,168,13.149999599999999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:20.7779616Z,169,13.25,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:20.8786442Z,170,13.3500003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:20.9788395Z,171,13.449999800000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:21.0780401Z,172,13.5500001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:21.1787295Z,173,13.649999599999999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:21.2783951Z,174,13.75,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:21.3786142Z,175,13.8500003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:21.4783079Z,176,13.949999800000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:21.5779982Z,177,14.0500001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:21.6787018Z,178,14.149999599999999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:21.7780500Z,179,14.25,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:21.8775457Z,180,14.3500003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:21.9785674Z,181,14.449999800000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:22.0780058Z,182,14.5500001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:22.1785496Z,183,14.649999599999999,Race,true,false,68,Garage Test Track,9,CTR,-0.0946218148,0,0,0,0,0,0,-0.0946218148
2026-04-22T21:16:22.2785201Z,184,14.75,Race,true,false,68,Garage Test Track,9,CTR,-0.279589295,0,0,0,0,0,0,-0.279589295
2026-04-22T21:16:22.3775853Z,185,14.8500003,Race,true,false,68,Garage Test Track,9,CTR,-0.505063653,0,0,0,0,0,0,-0.505063653
2026-04-22T21:16:22.4780375Z,186,14.949999800000001,Race,true,false,68,Garage Test Track,9,CTR,-0.779915571,0,0,0,0,0,0,-0.779915571
2026-04-22T21:16:22.5785921Z,187,15.0500001,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:22.6780696Z,188,15.149999599999999,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:22.7785214Z,189,15.25,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:22.8780729Z,190,15.3500003,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:22.9785204Z,191,15.449999800000001,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:23.0776019Z,192,15.5500001,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:23.1780744Z,193,15.6599998,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:23.2780820Z,194,15.75,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:23.3785044Z,195,15.8500003,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:23.4775990Z,196,15.949999800000001,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:23.5780479Z,197,16.049999199999998,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:23.6785300Z,198,16.149999600000001,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
2026-04-22T21:16:23.7775745Z,199,16.25,Race,true,false,68,Garage Test Track,9,CTR,-1,0,0,0,0,0,0,-1
